slug,name,homepage,registry_url,registry_source,repo_full_name,repo_url,description,license,gh_stars,gh_forks,gh_pushed_at,gh_days_since_push,maintenance,item_count,free_item_count,paid_item_count,access,docs_url,preview_embeddable,status,first_seen,last_seen,last_crawled_at,gone_on,notes
vitality-lucastobrazil,vitality,,https://raw.githubusercontent.com/lucastobrazil/vitality-v6-rehearsal/main/registry.json,github,lucastobrazil/vitality-v6-rehearsal,https://github.com/lucastobrazil/vitality-v6-rehearsal,Vitality v6 design system registry (dress-rehearsal scaffold output),MIT,0,0,2026-06-04T14:27:43+00:00,92,49,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:46.147+00:00,,
vitality-shad,vitality-shad,https://vitality-shad.vercel.app,https://raw.githubusercontent.com/lucastobrazil/vitality-shadcn/main/registry.json,github,lucastobrazil/vitality-shadcn,https://github.com/lucastobrazil/vitality-shadcn,,,0,0,2026-03-22T11:21:39+00:00,166,49,61,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:08.423+00:00,,
vitrum,vitrum,https://vitrumui.vercel.app,https://vitrumui.vercel.app/r/registry.json,live,Dragoon0x/vitrum,https://github.com/Dragoon0x/vitrum,,,,,,,,36,36,0,free,https://vitrumui.vercel.app/docs/components/glass,true,active,2026-08-02,2026-09-04,2026-09-04T08:24:18.007+00:00,,
vivid-layer,vivid-layer,https://www.vivid-layer.com,https://www.vivid-layer.com/r/registry.json,live,lawsonhan/vivid-layer,https://github.com/lawsonhan/vivid-layer,"Source-available React components and WebGL shaders, ready to install with the shadcn Registry.",NOASSERTION,5,0,2026-08-24T09:38:26+00:00,11,86,192,192,0,free,https://www.vivid-layer.com/components/install-command,,active,2026-08-27,2026-09-04,2026-09-04T08:28:53.189+00:00,,
volta-wtf,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/volta-wtf/volta.wtf/main/apps/shad/public/r/styles/new-york/registry.json,github,volta-wtf/volta.wtf,https://github.com/volta-wtf/volta.wtf,,,1,0,2026-07-09T01:27:18+00:00,24,86,364,0,0,unknown,,,gone,2026-08-01,2026-08-01,2026-08-01T19:11:08.206+00:00,2026-08-05,
voraui,voraui,https://voraui.vercel.app,https://voraui.vercel.app/r/registry.json,live,josealbertoruizr/voraui,https://github.com/josealbertoruizr/voraui,,,,,,,,4,4,0,free,https://voraui.vercel.app/docs/fear-greed-gauge,true,active,2026-08-01,2026-09-04,2026-09-04T08:24:18.373+00:00,,
vuelor,vuelor,https://vuelor.dev,https://vuelor.dev/r/registry.json,live,olekspolk/vuelor,https://github.com/olekspolk/vuelor,,,,,,,,13,13,0,free,,,active,2026-08-08,2026-09-04,2026-09-04T08:24:19.616+00:00,,
vyductan,VyDucTan,https://vyductan.dev,https://raw.githubusercontent.com/vyductan/vyductan-react/main/@acme/ui/src/registry/registry.json,github,vyductan/vyductan-react,https://github.com/vyductan/vyductan-react,"✨ React UI components styled with Shadcn + Tailwind, with familiar Ant Design-like props",,1,1,2026-09-01T10:17:15+00:00,3,94,2,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:31.536+00:00,,
wa-ui,wa-ui,https://ui.meta-cloud-api.site,https://ui.meta-cloud-api.site/r/registry.json,live,froggy1014/wa-ui,https://github.com/froggy1014/wa-ui,,,,,,,,29,29,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:35:15.47+00:00,,
wallet-ui,wallet-ui,https://registry.wallet-ui.dev,https://registry.wallet-ui.dev/r/registry.json,live,wallet-ui/shadcn-registry,https://github.com/wallet-ui/shadcn-registry,Shadcn registry for Wallet UI components,MIT,6,0,2026-01-10T17:40:31+00:00,237,26,4,4,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:28:48.655+00:00,,
warcraftcn,warcraftcn,https://www.warcraftcn.com,https://www.warcraftcn.com/r/registry.json,live,TheOrcDev/warcraftcn-ui,https://github.com/TheOrcDev/warcraftcn-ui,,,,,,,,16,16,0,free,https://www.warcraftcn.com/docs/components/button,true,active,2026-08-01,2026-09-04,2026-09-04T08:34:48.183+00:00,,
warren,warren,https://warren.eduard3v.com,https://warren.eduard3v.com/r/registry.json,live,eduardez/Warren-UI,https://github.com/eduardez/Warren-UI,,,,,,,,51,51,0,free,https://warren.eduard3v.com/docs/components/panel,false,active,2026-08-29,2026-09-04,2026-09-04T08:24:20.042+00:00,,
washiveil,washiveil,https://washiveil.alexchih.com,https://washiveil.alexchih.com/r/registry.json,live,tochny/washiveil,https://github.com/tochny/washiveil,"Warm washi paper, translucent veils, three lights. A shadcn component registry with first-class Chinese & Japanese typography.",MIT,5,0,2026-08-13T02:58:45+00:00,22,86,58,58,0,free,,,active,2026-08-12,2026-09-04,2026-09-04T08:28:53.887+00:00,,
watermelon-ui-library,Watermelon UI Library,https://ui.watermelon.sh,https://raw.githubusercontent.com/WatermelonCorp/watermellon-registry/HEAD/registry.json,github,WatermelonCorp/watermellon-registry,https://github.com/WatermelonCorp/watermellon-registry,,,,,,,,1073,0,0,unknown,https://ui.watermelon.sh/animated-components/aave-swap-component,,active,2026-08-01,2026-09-04,2026-09-04T08:24:20.871+00:00,,
wayne-ui,wayne-ui,https://wayneui.apps.wayne.edu,https://wayneui.apps.wayne.edu/r/registry.json,live,waynestate/wayne-ui,https://github.com/waynestate/wayne-ui,,,,,,,,51,51,0,free,,,active,2026-08-05,2026-09-04,2026-09-04T08:24:21.527+00:00,,
wds-shadcn-registry,WDS Shadcn Registry,https://wds-shadcn-registry.netlify.app,https://raw.githubusercontent.com/WebDevSimplified/wds-shadcn-registry/main/registry.json,github,WebDevSimplified/wds-shadcn-registry,https://github.com/WebDevSimplified/wds-shadcn-registry,,MIT,292,43,2026-06-12T22:27:05+00:00,83,66,10,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:04.021+00:00,,
webpet,webpet,https://example.com,https://raw.githubusercontent.com/sankalpaacharya/webpets/master/registry.json,github,sankalpaacharya/webpets,https://github.com/sankalpaacharya/webpets,A tiny world of friendly web pets 🐕🐴,,46,4,2026-04-21T16:27:43+00:00,136,49,1,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:27:00.119+00:00,,
website,website,http://localhost:3000,https://raw.githubusercontent.com/dninomiya/skills/main/registry.json,github,dninomiya/skills,https://github.com/dninomiya/skills,,,4,0,2026-08-20T20:23:34+00:00,15,86,18,0,0,unknown,,,active,2026-08-21,2026-09-04,2026-09-04T08:28:56.27+00:00,,
website-old,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/najmus-sakib-hossain/website-OLD/main/shadcn-ui/apps/v4/public/r/styles/base-mira/registry.json,github,najmus-sakib-hossain/website-OLD,https://github.com/najmus-sakib-hossain/website-OLD,Website for dx,,0,0,2026-02-16T03:59:41+00:00,187,26,161,0,0,unknown,,,gone,2026-08-21,2026-08-22,2026-08-22T08:25:53.674+00:00,2026-08-27,
wednesday-ui,Wednesday UI,https://ui.ednesdayw.com,https://ui.ednesdayw.com/r/registry.json,live,xxxijustwei/ednesdayW,https://github.com/xxxijustwei/ednesdayW,,,,,,,,99,99,0,free,https://ui.ednesdayW.com/docs/components/input,,active,2026-08-01,2026-09-04,2026-09-04T08:24:23.95+00:00,,
weekendsuperhero-io-sistine,weekendsuperhero-io/sistine,https://sistine.weekendsuperhero.io,https://sistine.weekendsuperhero.io/r/registry.json,live,Weekendsuperhero-io/sistine,https://github.com/Weekendsuperhero-io/sistine,Who doesn't Like a little stained glass?,MIT,0,0,2026-08-26T14:51:03+00:00,9,86,71,71,0,free,https://sistine.weekendsuperhero.io/docs/components/button,true,active,2026-08-02,2026-09-04,2026-09-04T08:37:00.276+00:00,,
wendy-theme,wendy-theme,https://wendylabsinc.github.io,https://raw.githubusercontent.com/wendylabsinc/wendy-theme/main/registry.json,github,wendylabsinc/wendy-theme,https://github.com/wendylabsinc/wendy-theme,"NieR:Automata (YoRHa) inspired theme for shadcn/ui, Tailwind CSS v4, and Uniwind. Glory to mankind.",NOASSERTION,0,0,2026-07-09T04:39:58+00:00,57,76,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:57.711+00:00,,
wener-components,wener-components,https://ui-components.wener.me,https://raw.githubusercontent.com/wenerme/wode/develop/apps/components/public/r/registry.json,github,wenerme/wode,https://github.com/wenerme/wode,"Wener Node, Bun, NestJS, React Utils, Hooks & Demos",MIT,67,12,2026-07-21T10:35:14+00:00,45,76,43,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:51.064+00:00,,
wensity,wensity,https://ui.wensity.com,https://ui.wensity.com/r/registry.json,live,wensity/registry,https://github.com/wensity/registry,"The public shadcn/ui registry for Wensity. 91 free MIT-licensed React components, text animations, UI primitives, fonts, and design tokens for Next.js and Tailwind CSS v4.",MIT,0,0,2026-08-26T19:38:01+00:00,9,86,91,91,0,free,https://ui.wensity.com/components/liquid-multimodal-input,false,active,2026-08-01,2026-09-04,2026-09-04T08:37:25.52+00:00,,
whatsappd,@whatsappd,https://aaronabuusama.github.io,https://raw.githubusercontent.com/AaronAbuUsama/whatsappd/master/registry.json,github,AaronAbuUsama/whatsappd,https://github.com/AaronAbuUsama/whatsappd,"Turn a WhatsApp number into an AI agent channel - a self-hosted daemon over Baileys with agent tools, an HTTP sidecar, and an Eve adapter.",MIT,2,0,2026-08-31T07:36:39+00:00,4,94,1,0,0,unknown,,,active,2026-08-18,2026-09-04,2026-09-04T08:29:16.608+00:00,,
whatsappd-web,@whatsappd/web,https://aaronabuusama.github.io,https://raw.githubusercontent.com/AaronAbuUsama/whatsappd/master/registry/web/registry.json,github,AaronAbuUsama/whatsappd,https://github.com/AaronAbuUsama/whatsappd,"Turn a WhatsApp number into an AI agent channel - a self-hosted daemon over Baileys with agent tools, an HTTP sidecar, and an Eve adapter.",MIT,1,0,2026-08-10T20:46:44+00:00,6,94,10,0,0,unknown,,,gone,2026-08-11,2026-08-16,2026-08-16T11:37:23.819+00:00,2026-08-20,
whiskeyjack,whiskeyjack,https://whiskeyjack.net,https://whiskeyjack.net/r/registry.json,live,whiskeyjack-net/website,https://github.com/whiskeyjack-net/website,,,,,,,,60,60,0,free,https://whiskeyjack.net/components/action-pill/,true,active,2026-08-03,2026-09-04,2026-09-04T08:24:24.642+00:00,,
wigggle-ui,wigggle-ui,https://wigggle-ui.vercel.app,https://raw.githubusercontent.com/wigggle-ui/ui/main/registry.json,github,wigggle-ui/ui,https://github.com/wigggle-ui/ui,A beautiful collection of copy-and-paste widgets for your next project.,MIT,892,52,2026-02-26T07:13:20+00:00,190,26,119,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:25:24.165+00:00,,
willink,@willink,https://i-willink.com,https://raw.githubusercontent.com/willink-oss/willink-design-system/main/apps/registry/registry.json,github,willink-oss/willink-design-system,https://github.com/willink-oss/willink-design-system,"Token-driven design system for i-Willink products — React 42 components, Tailwind v4 preset, single-brand baseline. Shared DTCG token SSOT; mobile-first Flutter DS = PULSE (willink-oss/pulse_theme).",MIT,0,0,2026-08-04T07:43:50+00:00,31,76,26,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:02.327+00:00,,
wireframe-ui,wireframe-ui,https://wireframe-ui.vercel.app,https://raw.githubusercontent.com/aguiarsc/wireframe-ui/master/public/r/registry.json,github,aguiarsc/wireframe-ui,https://github.com/aguiarsc/wireframe-ui,Skip Figma. Wireframe directly in your IDE with React components,MIT,204,21,2026-01-16T07:42:53+00:00,231,26,57,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:16.579+00:00,,
wise-ui,wise-ui,https://wise-ui.com,https://wise-ui.com/r/registry.json,live,r-pathak/wise-ui,https://github.com/r-pathak/wise-ui,,,1,0,2026-06-04T19:10:35+00:00,92,49,20,20,0,free,https://wise-ui.com/components/animated-tabs,true,active,2026-08-01,2026-09-04,2026-09-04T08:31:40.074+00:00,,
wix-headless-replatform,wix-headless-replatform,https://github.com,https://raw.githubusercontent.com/wix/skills/main/wix-headless-replatform/registry/registry.json,github,wix/skills,https://github.com/wix/skills,Wix Skills,MIT,27,31,2026-08-31T08:06:49+00:00,0,94,1,0,0,unknown,,,gone,2026-08-29,2026-08-31,2026-08-31T08:14:52.137+00:00,2026-09-04,
woltz-react-rich-domain,@woltz/react-rich-domain,https://woltz.mintlify.app,https://raw.githubusercontent.com/tarcisioandrade/rich-domain/main/packages/react-rich-domain/registry.json,github,tarcisioandrade/rich-domain,https://github.com/tarcisioandrade/rich-domain,Rich Domain Ecosystem Libraries,,3,0,2026-06-20T13:54:29+00:00,76,66,8,0,0,unknown,https://woltz.mintlify.app/integrations/react/use-criteria,,active,2026-08-01,2026-09-04,2026-09-04T08:29:08.347+00:00,,
workflow-registry,workflow-registry,https://workflow-registry.vercel.app,https://raw.githubusercontent.com/blurrah/workflow-registry/main/public/r/registry.json,github,blurrah/workflow-registry,https://github.com/blurrah/workflow-registry,,,0,1,2025-12-09T10:59:42+00:00,269,26,39,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:51.963+00:00,,
workspace-ui,workspace-ui,https://localhost:4443,https://raw.githubusercontent.com/f4844844235869/jiuba/main/packages/ui/registry.json,github,f4844844235869/jiuba,https://github.com/f4844844235869/jiuba,,,0,0,2026-03-16T14:31:07+00:00,172,49,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:06.108+00:00,,
wunshot,wunshot,https://wunshot.dev,https://raw.githubusercontent.com/lotap/wunshot/trunk/apps/registry/registry.json,github,lotap/wunshot,https://github.com/lotap/wunshot,The modular backend you can copy and paste,NOASSERTION,0,0,2026-03-23T17:37:51+00:00,146,49,1,0,0,unknown,,,gone,2026-08-02,2026-08-16,2026-08-16T11:44:01.851+00:00,2026-08-20,
yash14,yash14,https://yash14.com,https://yash14.com/r/registry.json,live,Yash-Tibadiya/Yash14.com,https://github.com/Yash-Tibadiya/Yash14.com,,,,,,,,1,1,0,free,,,active,2026-08-11,2026-09-04,2026-09-04T08:24:26.317+00:00,,
yayaw-table,yayaw-table,https://table.yayaw.app,https://table.yayaw.app/r/registry.json,live,Yayaw-SAS/Yayaw-Table,https://github.com/Yayaw-SAS/Yayaw-Table,"Flexible, type-safe data table for React. One component, clean API, minimal boilerplate. Built on TanStack Table with Shadcn UI & Tailwind CSS.",MIT,4,0,2026-09-04T08:11:46+00:00,0,94,3,3,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:54.471+00:00,,
yourbrand,yourbrand,https://yourbrand.com,https://raw.githubusercontent.com/shah-zaib-nawaz/5-ui-components/main/registry.json,github,shah-zaib-nawaz/5-ui-components,https://github.com/shah-zaib-nawaz/5-ui-components,"A highly polished collection of 5 essential UI components, instantly installable via shadcn CLI.",MIT,0,0,2026-07-16T07:42:06+00:00,50,76,5,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:12.017+00:00,,
yyc3-knowledge-base,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/YYC-Cube/YYC3-Knowledge-Base/main/YYC3-D/ui/apps/v4/registry.json,github,YYC-Cube/YYC3-Knowledge-Base,https://github.com/YYC-Cube/YYC3-Knowledge-Base,,,1,0,2026-09-01T02:00:03+00:00,3,94,411,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:45.704+00:00,,
yz13-ui,YZ13 UI,https://ui.yz13.dev,https://raw.githubusercontent.com/yz13-dev/ui/main/registry.json,github,yz13-dev/ui,https://github.com/yz13-dev/ui,,,0,0,2026-08-18T04:34:12+00:00,17,86,61,0,0,unknown,,,active,2026-08-11,2026-09-04,2026-09-04T08:36:49.612+00:00,,
zak-design-kit,zak-design-kit,https://github.com,https://raw.githubusercontent.com/zakariamourid/zak-design-kit/main/registry.json,github,zakariamourid/zak-design-kit,https://github.com/zakariamourid/zak-design-kit,"Transversal design system and agent harness: brand-neutral structure, per-project identity slot, shadcn registry of curated primitives.",,0,0,2026-07-27T23:36:46+00:00,38,76,21,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:06.67+00:00,,
zapkit,zapkit,https://zapkit.dev,https://raw.githubusercontent.com/dngbuilds/zapkit/master/apps/doc/registry.json,github,dngbuilds/zapkit,https://github.com/dngbuilds/zapkit,,,0,0,2026-04-02T03:31:05+00:00,155,49,6,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:44.477+00:00,,
zard,@zard,https://www.zardui.com,https://www.zardui.com/r/registry.json,live,zard-ui/zardui,https://github.com/zard-ui/zardui,A collection of beautiful and accessible components for Angular based in Shadcn/ui and Ng-zorro. Fully open source and free ❤️,MIT,1141,95,2026-09-02T10:47:06+00:00,2,94,56,56,0,free,https://www.zardui.com/docs/components/core,true,active,2026-08-05,2026-09-04,2026-09-04T08:25:15.543+00:00,,
zenincharts,zenincharts,https://charts.zenin.design,https://charts.zenin.design/r/registry.json,live,vedantlamba/zenin-charts,https://github.com/vedantlamba/zenin-charts,The Coolest React Chart Components on the Planet.,,3,0,2026-03-17T21:04:55+00:00,170,49,4,4,0,free,https://charts.zenin.design/docs/crypto-price-chart,true,active,2026-08-01,2026-09-04,2026-09-04T08:29:05.19+00:00,,
zenithui-chandubobbili,shadcn/ui,https://zenithui.chandubobbili.dev,https://zenithui.chandubobbili.dev/r/registry.json,live,ChanduBobbili/ZenithUi,https://github.com/ChanduBobbili/ZenithUi,,,,,,,,16,16,0,free,https://zenithui-docs.vercel.app/docs/time-picker/time-picker,,active,2026-08-01,2026-09-04,2026-09-04T08:24:29.949+00:00,,
zeno-lib,zeno-lib,https://zeno-lib.com,https://raw.githubusercontent.com/zeno-lib/zeno/main/packages/authentication/registry.json,github,zeno-lib/zeno,https://github.com/zeno-lib/zeno,,,4,1,2026-09-03T07:41:38+00:00,1,94,9,0,0,unknown,,,active,2026-08-21,2026-09-04,2026-09-04T08:28:59.498+00:00,,
zero,zero,http://localhost:3000,https://raw.githubusercontent.com/hosenur/libzero/main/registry.json,github,hosenur/libzero,https://github.com/hosenur/libzero,shadcn for Libraries,,3,0,2025-09-22T13:11:09+00:00,347,26,8,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:03.552+00:00,,
zeron-blocks,zeron-blocks,,https://raw.githubusercontent.com/Carlosfengv/zeron-ui/main/packages/blocks/registry.json,github,Carlosfengv/zeron-ui,https://github.com/Carlosfengv/zeron-ui,,MIT,2,1,2026-08-20T15:28:46+00:00,1,94,23,0,0,unknown,,,gone,2026-08-16,2026-08-21,2026-08-21T08:21:14.423+00:00,2026-08-27,
zeron-design,zeron-design,https://github.com,https://raw.githubusercontent.com/Carlosfengv/zeron-ui/main/public/r/registry.json,github,Carlosfengv/zeron-ui,https://github.com/Carlosfengv/zeron-ui,,MIT,3,1,2026-09-02T05:26:11+00:00,0,94,107,0,0,unknown,,,active,2026-08-12,2026-09-02,2026-09-02T08:31:48.171+00:00,,
zeta-registry-a-shadcn-ui-registry-for-private-and-premium-p,Zeta Registry | A shadcn/ui registry for private and premium projects,https://zeta-registry.vercel.app,https://raw.githubusercontent.com/rbadillap/zeta/main/registry.json,github,rbadillap/zeta,https://github.com/rbadillap/zeta,An open source registry for shadcn/ui components - built for private and premium projects,,79,7,2025-12-26T22:24:56+00:00,251,26,3,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:26:48.525+00:00,,
zippystarter,zippystarter,https://zippystarter.com,https://zippystarter.com/r/registry.json,live,,,,,,,,,,77,77,0,free,https://zippystarter.com/components/avatars,,active,2026-08-01,2026-09-04,2026-09-04T08:35:20.226+00:00,,
